mapping_id,user_term,snomed_code,preferred_term
SNOMED-MAP-309011,kidney failure (variant 1),4322460061,Chronic Kidney Disease Stage 3
SNOMED-MAP-309012,sulfa allergy (variant 2),919310002,Allergy to Sulfonamide
SNOMED-MAP-309013,high blood pressure (variant 3),383410033,Essential Hypertension
SNOMED-MAP-309014,shortness of breath (variant 4),2670360074,Dyspnea
SNOMED-MAP-309015,chest pain (variant 0),298570095,Chest Pain
SNOMED-MAP-309016,kidney failure (variant 1),4322460066,Chronic Kidney Disease Stage 3
SNOMED-MAP-309017,penicillin allergy (variant 2),919360057,Allergy to Penicillin
SNOMED-MAP-309018,high blood pressure (variant 3),383410038,Essential Hypertension
SNOMED-MAP-309019,chest pain (variant 4),298570099,Chest Pain
SNOMED-MAP-309020,sugar diabetes (variant 0),440540060,Type 2 Diabetes Mellitus
SNOMED-MAP-309021,sulfa allergy (variant 1),919310001,Allergy to Sulfonamide
SNOMED-MAP-309022,shortness of breath (variant 2),2670360072,Dyspnea
SNOMED-MAP-309023,shortness of breath (variant 3),2670360073,Dyspnea
SNOMED-MAP-309024,shortness of breath (variant 4),2670360074,Dyspnea
SNOMED-MAP-309025,kidney failure (variant 0),4322460065,Chronic Kidney Disease Stage 3
SNOMED-MAP-309026,high fever (variant 1),3866610066,Fever
SNOMED-MAP-309027,heart attack (variant 2),570540057,Acute Myocardial Infarction
SNOMED-MAP-309028,shortness of breath (variant 3),2670360078,Dyspnea
SNOMED-MAP-309029,gallbladder infection (variant 4),765810069,Acute Cholecystitis
SNOMED-MAP-309030,sulfa allergy (variant 0),919310000,Allergy to Sulfonamide
SNOMED-MAP-309031,gallbladder infection (variant 1),765810061,Acute Cholecystitis
SNOMED-MAP-309032,sugar diabetes (variant 2),440540062,Type 2 Diabetes Mellitus
SNOMED-MAP-309033,kidney failure (variant 3),4322460063,Chronic Kidney Disease Stage 3
SNOMED-MAP-309034,sugar diabetes (variant 4),440540064,Type 2 Diabetes Mellitus
SNOMED-MAP-309035,high fever (variant 0),3866610065,Fever
SNOMED-MAP-309036,heart attack (variant 1),570540056,Acute Myocardial Infarction
SNOMED-MAP-309037,kidney failure (variant 2),4322460067,Chronic Kidney Disease Stage 3
SNOMED-MAP-309038,high fever (variant 3),3866610068,Fever
SNOMED-MAP-309039,penicillin allergy (variant 4),919360059,Allergy to Penicillin
SNOMED-MAP-309040,chest pain (variant 0),298570090,Chest Pain
SNOMED-MAP-309041,high blood pressure (variant 1),383410031,Essential Hypertension
SNOMED-MAP-309042,high fever (variant 2),3866610062,Fever
SNOMED-MAP-309043,high fever (variant 3),3866610063,Fever
SNOMED-MAP-309044,penicillin allergy (variant 4),919360054,Allergy to Penicillin
SNOMED-MAP-309045,sulfa allergy (variant 0),919310005,Allergy to Sulfonamide
SNOMED-MAP-309046,gallbladder infection (variant 1),765810066,Acute Cholecystitis
SNOMED-MAP-309047,high fever (variant 2),3866610067,Fever
SNOMED-MAP-309048,heart attack (variant 3),570540058,Acute Myocardial Infarction
SNOMED-MAP-309049,high fever (variant 4),3866610069,Fever
SNOMED-MAP-309050,kidney failure (variant 0),4322460060,Chronic Kidney Disease Stage 3
SNOMED-MAP-309051,sugar diabetes (variant 1),440540061,Type 2 Diabetes Mellitus
SNOMED-MAP-309052,sulfa allergy (variant 2),919310002,Allergy to Sulfonamide
SNOMED-MAP-309053,heart attack (variant 3),570540053,Acute Myocardial Infarction
SNOMED-MAP-309054,penicillin allergy (variant 4),919360054,Allergy to Penicillin
SNOMED-MAP-309055,chest pain (variant 0),298570095,Chest Pain
SNOMED-MAP-309056,chest pain (variant 1),298570096,Chest Pain
SNOMED-MAP-309057,penicillin allergy (variant 2),919360057,Allergy to Penicillin
SNOMED-MAP-309058,heart attack (variant 3),570540058,Acute Myocardial Infarction
SNOMED-MAP-309059,high blood pressure (variant 4),383410039,Essential Hypertension
SNOMED-MAP-309060,gallbladder infection (variant 0),765810060,Acute Cholecystitis
SNOMED-MAP-309061,high fever (variant 1),3866610061,Fever
SNOMED-MAP-309062,heart attack (variant 2),570540052,Acute Myocardial Infarction
SNOMED-MAP-309063,sulfa allergy (variant 3),919310003,Allergy to Sulfonamide
SNOMED-MAP-309064,kidney failure (variant 4),4322460064,Chronic Kidney Disease Stage 3
SNOMED-MAP-309065,penicillin allergy (variant 0),919360055,Allergy to Penicillin
SNOMED-MAP-309066,shortness of breath (variant 1),2670360076,Dyspnea
SNOMED-MAP-309067,heart attack (variant 2),570540057,Acute Myocardial Infarction
SNOMED-MAP-309068,shortness of breath (variant 3),2670360078,Dyspnea
SNOMED-MAP-309069,kidney failure (variant 4),4322460069,Chronic Kidney Disease Stage 3
SNOMED-MAP-309070,high fever (variant 0),3866610060,Fever
SNOMED-MAP-309071,chest pain (variant 1),298570091,Chest Pain
SNOMED-MAP-309072,sugar diabetes (variant 2),440540062,Type 2 Diabetes Mellitus
SNOMED-MAP-309073,shortness of breath (variant 3),2670360073,Dyspnea
SNOMED-MAP-309074,chest pain (variant 4),298570094,Chest Pain
SNOMED-MAP-309075,high blood pressure (variant 0),383410035,Essential Hypertension
SNOMED-MAP-309076,heart attack (variant 1),570540056,Acute Myocardial Infarction
SNOMED-MAP-309077,heart attack (variant 2),570540057,Acute Myocardial Infarction
SNOMED-MAP-309078,penicillin allergy (variant 3),919360058,Allergy to Penicillin
SNOMED-MAP-309079,sulfa allergy (variant 4),919310009,Allergy to Sulfonamide
SNOMED-MAP-309080,chest pain (variant 0),298570090,Chest Pain
SNOMED-MAP-309081,sugar diabetes (variant 1),440540061,Type 2 Diabetes Mellitus
SNOMED-MAP-309082,gallbladder infection (variant 2),765810062,Acute Cholecystitis
SNOMED-MAP-309083,sugar diabetes (variant 3),440540063,Type 2 Diabetes Mellitus
SNOMED-MAP-309084,high fever (variant 4),3866610064,Fever
SNOMED-MAP-309085,sugar diabetes (variant 0),440540065,Type 2 Diabetes Mellitus
SNOMED-MAP-309086,shortness of breath (variant 1),2670360076,Dyspnea
SNOMED-MAP-309087,high fever (variant 2),3866610067,Fever
SNOMED-MAP-309088,high fever (variant 3),3866610068,Fever
SNOMED-MAP-309089,penicillin allergy (variant 4),919360059,Allergy to Penicillin
SNOMED-MAP-309090,kidney failure (variant 0),4322460060,Chronic Kidney Disease Stage 3
SNOMED-MAP-309091,penicillin allergy (variant 1),919360051,Allergy to Penicillin
SNOMED-MAP-309092,heart attack (variant 2),570540052,Acute Myocardial Infarction
SNOMED-MAP-309093,gallbladder infection (variant 3),765810063,Acute Cholecystitis
SNOMED-MAP-309094,gallbladder infection (variant 4),765810064,Acute Cholecystitis
SNOMED-MAP-309095,sulfa allergy (variant 0),919310005,Allergy to Sulfonamide
SNOMED-MAP-309096,kidney failure (variant 1),4322460066,Chronic Kidney Disease Stage 3
SNOMED-MAP-309097,heart attack (variant 2),570540057,Acute Myocardial Infarction
SNOMED-MAP-309098,sulfa allergy (variant 3),919310008,Allergy to Sulfonamide
SNOMED-MAP-309099,high fever (variant 4),3866610069,Fever
SNOMED-MAP-309100,sulfa allergy (variant 0),919310000,Allergy to Sulfonamide
SNOMED-MAP-309101,high blood pressure (variant 1),383410031,Essential Hypertension
SNOMED-MAP-309102,heart attack (variant 2),570540052,Acute Myocardial Infarction
SNOMED-MAP-309103,penicillin allergy (variant 3),919360053,Allergy to Penicillin
SNOMED-MAP-309104,chest pain (variant 4),298570094,Chest Pain
SNOMED-MAP-309105,penicillin allergy (variant 0),919360055,Allergy to Penicillin
SNOMED-MAP-309106,shortness of breath (variant 1),2670360076,Dyspnea
SNOMED-MAP-309107,penicillin allergy (variant 2),919360057,Allergy to Penicillin
SNOMED-MAP-309108,chest pain (variant 3),298570098,Chest Pain
SNOMED-MAP-309109,shortness of breath (variant 4),2670360079,Dyspnea
SNOMED-MAP-309110,sugar diabetes (variant 0),440540060,Type 2 Diabetes Mellitus
SNOMED-MAP-309111,shortness of breath (variant 1),2670360071,Dyspnea
SNOMED-MAP-309112,sulfa allergy (variant 2),919310002,Allergy to Sulfonamide
SNOMED-MAP-309113,high fever (variant 3),3866610063,Fever
SNOMED-MAP-309114,sulfa allergy (variant 4),919310004,Allergy to Sulfonamide
SNOMED-MAP-309115,high blood pressure (variant 0),383410035,Essential Hypertension
SNOMED-MAP-309116,penicillin allergy (variant 1),919360056,Allergy to Penicillin
SNOMED-MAP-309117,penicillin allergy (variant 2),919360057,Allergy to Penicillin
SNOMED-MAP-309118,chest pain (variant 3),298570098,Chest Pain
SNOMED-MAP-309119,shortness of breath (variant 4),2670360079,Dyspnea
SNOMED-MAP-309120,sulfa allergy (variant 0),919310000,Allergy to Sulfonamide
SNOMED-MAP-309121,high blood pressure (variant 1),383410031,Essential Hypertension
SNOMED-MAP-309122,high blood pressure (variant 2),383410032,Essential Hypertension
SNOMED-MAP-309123,heart attack (variant 3),570540053,Acute Myocardial Infarction
SNOMED-MAP-309124,gallbladder infection (variant 4),765810064,Acute Cholecystitis
SNOMED-MAP-309125,kidney failure (variant 0),4322460065,Chronic Kidney Disease Stage 3
SNOMED-MAP-309126,high fever (variant 1),3866610066,Fever
SNOMED-MAP-309127,shortness of breath (variant 2),2670360077,Dyspnea
SNOMED-MAP-309128,high blood pressure (variant 3),383410038,Essential Hypertension
SNOMED-MAP-309129,high fever (variant 4),3866610069,Fever
SNOMED-MAP-309130,kidney failure (variant 0),4322460060,Chronic Kidney Disease Stage 3
SNOMED-MAP-309131,shortness of breath (variant 1),2670360071,Dyspnea
SNOMED-MAP-309132,shortness of breath (variant 2),2670360072,Dyspnea
SNOMED-MAP-309133,sulfa allergy (variant 3),919310003,Allergy to Sulfonamide
SNOMED-MAP-309134,gallbladder infection (variant 4),765810064,Acute Cholecystitis
SNOMED-MAP-309135,kidney failure (variant 0),4322460065,Chronic Kidney Disease Stage 3
SNOMED-MAP-309136,sugar diabetes (variant 1),440540066,Type 2 Diabetes Mellitus
SNOMED-MAP-309137,shortness of breath (variant 2),2670360077,Dyspnea
SNOMED-MAP-309138,heart attack (variant 3),570540058,Acute Myocardial Infarction
SNOMED-MAP-309139,shortness of breath (variant 4),2670360079,Dyspnea
SNOMED-MAP-309140,gallbladder infection (variant 0),765810060,Acute Cholecystitis
SNOMED-MAP-309141,gallbladder infection (variant 1),765810061,Acute Cholecystitis
SNOMED-MAP-309142,chest pain (variant 2),298570092,Chest Pain
SNOMED-MAP-309143,sulfa allergy (variant 3),919310003,Allergy to Sulfonamide
SNOMED-MAP-309144,high fever (variant 4),3866610064,Fever
SNOMED-MAP-309145,sugar diabetes (variant 0),440540065,Type 2 Diabetes Mellitus
SNOMED-MAP-309146,high fever (variant 1),3866610066,Fever
SNOMED-MAP-309147,high fever (variant 2),3866610067,Fever
SNOMED-MAP-309148,sulfa allergy (variant 3),919310008,Allergy to Sulfonamide
SNOMED-MAP-309149,high blood pressure (variant 4),383410039,Essential Hypertension
SNOMED-MAP-309150,shortness of breath (variant 0),2670360070,Dyspnea
SNOMED-MAP-309151,chest pain (variant 1),298570091,Chest Pain
SNOMED-MAP-309152,shortness of breath (variant 2),2670360072,Dyspnea
SNOMED-MAP-309153,high fever (variant 3),3866610063,Fever
SNOMED-MAP-309154,sugar diabetes (variant 4),440540064,Type 2 Diabetes Mellitus
SNOMED-MAP-309155,gallbladder infection (variant 0),765810065,Acute Cholecystitis
SNOMED-MAP-309156,sulfa allergy (variant 1),919310006,Allergy to Sulfonamide
SNOMED-MAP-309157,sugar diabetes (variant 2),440540067,Type 2 Diabetes Mellitus
SNOMED-MAP-309158,gallbladder infection (variant 3),765810068,Acute Cholecystitis
SNOMED-MAP-309159,shortness of breath (variant 4),2670360079,Dyspnea
SNOMED-MAP-309160,sulfa allergy (variant 0),919310000,Allergy to Sulfonamide
SNOMED-MAP-309161,high blood pressure (variant 1),383410031,Essential Hypertension
SNOMED-MAP-309162,high fever (variant 2),3866610062,Fever
SNOMED-MAP-309163,sulfa allergy (variant 3),919310003,Allergy to Sulfonamide
SNOMED-MAP-309164,kidney failure (variant 4),4322460064,Chronic Kidney Disease Stage 3
SNOMED-MAP-309165,gallbladder infection (variant 0),765810065,Acute Cholecystitis
SNOMED-MAP-309166,high fever (variant 1),3866610066,Fever
SNOMED-MAP-309167,sulfa allergy (variant 2),919310007,Allergy to Sulfonamide
SNOMED-MAP-309168,heart attack (variant 3),570540058,Acute Myocardial Infarction
SNOMED-MAP-309169,penicillin allergy (variant 4),919360059,Allergy to Penicillin
SNOMED-MAP-309170,heart attack (variant 0),570540050,Acute Myocardial Infarction
SNOMED-MAP-309171,high fever (variant 1),3866610061,Fever
SNOMED-MAP-309172,chest pain (variant 2),298570092,Chest Pain
SNOMED-MAP-309173,high fever (variant 3),3866610063,Fever
SNOMED-MAP-309174,kidney failure (variant 4),4322460064,Chronic Kidney Disease Stage 3
SNOMED-MAP-309175,high fever (variant 0),3866610065,Fever
SNOMED-MAP-309176,high fever (variant 1),3866610066,Fever
SNOMED-MAP-309177,shortness of breath (variant 2),2670360077,Dyspnea
SNOMED-MAP-309178,heart attack (variant 3),570540058,Acute Myocardial Infarction
SNOMED-MAP-309179,chest pain (variant 4),298570099,Chest Pain
SNOMED-MAP-309180,high fever (variant 0),3866610060,Fever
SNOMED-MAP-309181,high blood pressure (variant 1),383410031,Essential Hypertension
SNOMED-MAP-309182,penicillin allergy (variant 2),919360052,Allergy to Penicillin
SNOMED-MAP-309183,high blood pressure (variant 3),383410033,Essential Hypertension
SNOMED-MAP-309184,shortness of breath (variant 4),2670360074,Dyspnea
SNOMED-MAP-309185,heart attack (variant 0),570540055,Acute Myocardial Infarction
SNOMED-MAP-309186,sugar diabetes (variant 1),440540066,Type 2 Diabetes Mellitus
SNOMED-MAP-309187,penicillin allergy (variant 2),919360057,Allergy to Penicillin
SNOMED-MAP-309188,chest pain (variant 3),298570098,Chest Pain
SNOMED-MAP-309189,sulfa allergy (variant 4),919310009,Allergy to Sulfonamide
SNOMED-MAP-309190,heart attack (variant 0),570540050,Acute Myocardial Infarction
SNOMED-MAP-309191,sugar diabetes (variant 1),440540061,Type 2 Diabetes Mellitus
SNOMED-MAP-309192,penicillin allergy (variant 2),919360052,Allergy to Penicillin
SNOMED-MAP-309193,sugar diabetes (variant 3),440540063,Type 2 Diabetes Mellitus
SNOMED-MAP-309194,sulfa allergy (variant 4),919310004,Allergy to Sulfonamide
SNOMED-MAP-309195,high blood pressure (variant 0),383410035,Essential Hypertension
SNOMED-MAP-309196,gallbladder infection (variant 1),765810066,Acute Cholecystitis
SNOMED-MAP-309197,sugar diabetes (variant 2),440540067,Type 2 Diabetes Mellitus
SNOMED-MAP-309198,high fever (variant 3),3866610068,Fever
SNOMED-MAP-309199,high fever (variant 4),3866610069,Fever
SNOMED-MAP-309200,sugar diabetes (variant 0),440540060,Type 2 Diabetes Mellitus
SNOMED-MAP-309201,penicillin allergy (variant 1),919360051,Allergy to Penicillin
SNOMED-MAP-309202,sulfa allergy (variant 2),919310002,Allergy to Sulfonamide
SNOMED-MAP-309203,high fever (variant 3),3866610063,Fever
SNOMED-MAP-309204,high fever (variant 4),3866610064,Fever
SNOMED-MAP-309205,heart attack (variant 0),570540055,Acute Myocardial Infarction
SNOMED-MAP-309206,sugar diabetes (variant 1),440540066,Type 2 Diabetes Mellitus
SNOMED-MAP-309207,high fever (variant 2),3866610067,Fever
SNOMED-MAP-309208,penicillin allergy (variant 3),919360058,Allergy to Penicillin
SNOMED-MAP-309209,high blood pressure (variant 4),383410039,Essential Hypertension
SNOMED-MAP-309210,shortness of breath (variant 0),2670360070,Dyspnea
SNOMED-MAP-309211,high blood pressure (variant 1),383410031,Essential Hypertension
SNOMED-MAP-309212,heart attack (variant 2),570540052,Acute Myocardial Infarction
SNOMED-MAP-309213,heart attack (variant 3),570540053,Acute Myocardial Infarction
SNOMED-MAP-309214,sulfa allergy (variant 4),919310004,Allergy to Sulfonamide
SNOMED-MAP-309215,high blood pressure (variant 0),383410035,Essential Hypertension
SNOMED-MAP-309216,sugar diabetes (variant 1),440540066,Type 2 Diabetes Mellitus
SNOMED-MAP-309217,high blood pressure (variant 2),383410037,Essential Hypertension
SNOMED-MAP-309218,shortness of breath (variant 3),2670360078,Dyspnea
SNOMED-MAP-309219,sulfa allergy (variant 4),919310009,Allergy to Sulfonamide
SNOMED-MAP-309220,penicillin allergy (variant 0),919360050,Allergy to Penicillin
SNOMED-MAP-309221,chest pain (variant 1),298570091,Chest Pain
SNOMED-MAP-309222,shortness of breath (variant 2),2670360072,Dyspnea
SNOMED-MAP-309223,penicillin allergy (variant 3),919360053,Allergy to Penicillin
SNOMED-MAP-309224,sulfa allergy (variant 4),919310004,Allergy to Sulfonamide
SNOMED-MAP-309225,high fever (variant 0),3866610065,Fever
SNOMED-MAP-309226,penicillin allergy (variant 1),919360056,Allergy to Penicillin
SNOMED-MAP-309227,heart attack (variant 2),570540057,Acute Myocardial Infarction
SNOMED-MAP-309228,high fever (variant 3),3866610068,Fever
SNOMED-MAP-309229,sulfa allergy (variant 4),919310009,Allergy to Sulfonamide
SNOMED-MAP-309230,chest pain (variant 0),298570090,Chest Pain
SNOMED-MAP-309231,chest pain (variant 1),298570091,Chest Pain
SNOMED-MAP-309232,kidney failure (variant 2),4322460062,Chronic Kidney Disease Stage 3
SNOMED-MAP-309233,high fever (variant 3),3866610063,Fever
SNOMED-MAP-309234,heart attack (variant 4),570540054,Acute Myocardial Infarction
SNOMED-MAP-309235,kidney failure (variant 0),4322460065,Chronic Kidney Disease Stage 3
SNOMED-MAP-309236,sulfa allergy (variant 1),919310006,Allergy to Sulfonamide
SNOMED-MAP-309237,shortness of breath (variant 2),2670360077,Dyspnea
SNOMED-MAP-309238,high blood pressure (variant 3),383410038,Essential Hypertension
SNOMED-MAP-309239,chest pain (variant 4),298570099,Chest Pain
SNOMED-MAP-309240,gallbladder infection (variant 0),765810060,Acute Cholecystitis
SNOMED-MAP-309241,high blood pressure (variant 1),383410031,Essential Hypertension
SNOMED-MAP-309242,heart attack (variant 2),570540052,Acute Myocardial Infarction
SNOMED-MAP-309243,shortness of breath (variant 3),2670360073,Dyspnea
SNOMED-MAP-309244,gallbladder infection (variant 4),765810064,Acute Cholecystitis
SNOMED-MAP-309245,shortness of breath (variant 0),2670360075,Dyspnea
SNOMED-MAP-309246,high fever (variant 1),3866610066,Fever
SNOMED-MAP-309247,sulfa allergy (variant 2),919310007,Allergy to Sulfonamide
SNOMED-MAP-309248,heart attack (variant 3),570540058,Acute Myocardial Infarction
SNOMED-MAP-309249,high fever (variant 4),3866610069,Fever
SNOMED-MAP-309250,chest pain (variant 0),298570090,Chest Pain
SNOMED-MAP-309251,chest pain (variant 1),298570091,Chest Pain
SNOMED-MAP-309252,gallbladder infection (variant 2),765810062,Acute Cholecystitis
SNOMED-MAP-309253,gallbladder infection (variant 3),765810063,Acute Cholecystitis
SNOMED-MAP-309254,shortness of breath (variant 4),2670360074,Dyspnea
SNOMED-MAP-309255,high blood pressure (variant 0),383410035,Essential Hypertension
