entry_id,category,item_key,cross_references
DB-REG-208739,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.9]"
DB-REG-208740,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.0]"
DB-REG-208741,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.1]"
DB-REG-208742,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.2]"
DB-REG-208743,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.3]"
DB-REG-208744,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.4]"
DB-REG-208745,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.5]"
DB-REG-208746,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.6]"
DB-REG-208747,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.7]"
DB-REG-208748,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.8]"
DB-REG-208749,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.9]"
DB-REG-208750,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.0]"
DB-REG-208751,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.1]"
DB-REG-208752,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.2]"
DB-REG-208753,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.3]"
DB-REG-208754,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.4]"
DB-REG-208755,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.5]"
DB-REG-208756,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.6]"
DB-REG-208757,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.7]"
DB-REG-208758,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.8]"
DB-REG-208759,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.9]"
DB-REG-208760,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.0]"
DB-REG-208761,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.1]"
DB-REG-208762,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.2]"
DB-REG-208763,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.3]"
DB-REG-208764,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.4]"
DB-REG-208765,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.5]"
DB-REG-208766,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.6]"
DB-REG-208767,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.7]"
DB-REG-208768,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.8]"
DB-REG-208769,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.9]"
DB-REG-208770,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.0]"
DB-REG-208771,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.1]"
DB-REG-208772,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.2]"
DB-REG-208773,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.3]"
DB-REG-208774,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.4]"
DB-REG-208775,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.5]"
DB-REG-208776,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.6]"
DB-REG-208777,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.7]"
DB-REG-208778,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.8]"
DB-REG-208779,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.9]"
DB-REG-208780,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.0]"
DB-REG-208781,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.1]"
DB-REG-208782,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.2]"
DB-REG-208783,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.3]"
DB-REG-208784,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.4]"
DB-REG-208785,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.5]"
DB-REG-208786,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.6]"
DB-REG-208787,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.7]"
DB-REG-208788,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.8]"
DB-REG-208789,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.9]"
DB-REG-208790,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.0]"
DB-REG-208791,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.1]"
DB-REG-208792,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.2]"
DB-REG-208793,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.3]"
DB-REG-208794,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.4]"
DB-REG-208795,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.5]"
DB-REG-208796,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.6]"
DB-REG-208797,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.7]"
DB-REG-208798,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.8]"
DB-REG-208799,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.9]"
DB-REG-208800,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.0]"
DB-REG-208801,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.1]"
DB-REG-208802,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.2]"
DB-REG-208803,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.3]"
DB-REG-208804,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.4]"
DB-REG-208805,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.5]"
DB-REG-208806,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.6]"
DB-REG-208807,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.7]"
DB-REG-208808,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.8]"
DB-REG-208809,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.9]"
DB-REG-208810,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.0]"
DB-REG-208811,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.1]"
DB-REG-208812,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.2]"
DB-REG-208813,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.3]"
DB-REG-208814,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.4]"
DB-REG-208815,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.5]"
DB-REG-208816,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.6]"
DB-REG-208817,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.7]"
DB-REG-208818,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.8]"
DB-REG-208819,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.9]"
DB-REG-208820,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.0]"
DB-REG-208821,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.1]"
DB-REG-208822,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.2]"
DB-REG-208823,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.3]"
DB-REG-208824,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.4]"
DB-REG-208825,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.5]"
DB-REG-208826,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.6]"
DB-REG-208827,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.7]"
DB-REG-208828,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.8]"
DB-REG-208829,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.9]"
DB-REG-208830,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.0]"
DB-REG-208831,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.1]"
DB-REG-208832,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.2]"
DB-REG-208833,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.3]"
DB-REG-208834,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.4]"
DB-REG-208835,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.5]"
DB-REG-208836,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.6]"
DB-REG-208837,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.7]"
DB-REG-208838,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.8]"
DB-REG-208839,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.9]"
DB-REG-208840,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.0]"
DB-REG-208841,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.1]"
DB-REG-208842,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.2]"
DB-REG-208843,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.3]"
DB-REG-208844,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.4]"
DB-REG-208845,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.5]"
DB-REG-208846,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.6]"
DB-REG-208847,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.7]"
DB-REG-208848,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.8]"
DB-REG-208849,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.9]"
DB-REG-208850,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.0]"
DB-REG-208851,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.1]"
DB-REG-208852,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.2]"
DB-REG-208853,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.3]"
DB-REG-208854,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.4]"
DB-REG-208855,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.5]"
DB-REG-208856,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.6]"
DB-REG-208857,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.7]"
DB-REG-208858,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.8]"
DB-REG-208859,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.9]"
DB-REG-208860,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.0]"
DB-REG-208861,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.1]"
DB-REG-208862,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.2]"
DB-REG-208863,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.3]"
DB-REG-208864,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.4]"
DB-REG-208865,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.5]"
DB-REG-208866,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.6]"
DB-REG-208867,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.7]"
DB-REG-208868,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.8]"
DB-REG-208869,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.9]"
DB-REG-208870,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.0]"
DB-REG-208871,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.1]"
DB-REG-208872,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.2]"
DB-REG-208873,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.3]"
DB-REG-208874,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.4]"
DB-REG-208875,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.5]"
DB-REG-208876,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.6]"
DB-REG-208877,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.7]"
DB-REG-208878,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.8]"
DB-REG-208879,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.9]"
DB-REG-208880,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.0]"
DB-REG-208881,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.1]"
DB-REG-208882,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.2]"
DB-REG-208883,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.3]"
DB-REG-208884,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.4]"
DB-REG-208885,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.5]"
DB-REG-208886,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.6]"
DB-REG-208887,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.7]"
DB-REG-208888,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.8]"
DB-REG-208889,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.9]"
DB-REG-208890,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.0]"
DB-REG-208891,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.1]"
DB-REG-208892,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.2]"
DB-REG-208893,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.3]"
DB-REG-208894,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.4]"
DB-REG-208895,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.5]"
DB-REG-208896,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.6]"
DB-REG-208897,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.7]"
DB-REG-208898,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.8]"
DB-REG-208899,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.9]"
DB-REG-208900,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.0]"
DB-REG-208901,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.1]"
DB-REG-208902,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.2]"
DB-REG-208903,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.3]"
DB-REG-208904,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.4]"
DB-REG-208905,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.5]"
DB-REG-208906,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.6]"
DB-REG-208907,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.7]"
DB-REG-208908,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.8]"
DB-REG-208909,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.9]"
DB-REG-208910,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.0]"
DB-REG-208911,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.1]"
DB-REG-208912,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.2]"
DB-REG-208913,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.3]"
DB-REG-208914,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.4]"
DB-REG-208915,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.5]"
DB-REG-208916,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.6]"
DB-REG-208917,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.7]"
DB-REG-208918,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.8]"
DB-REG-208919,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.9]"
DB-REG-208920,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.0]"
DB-REG-208921,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.1]"
